asin,product_name,watch_type,brand,material,current_price,original_price,discount,rating,review_count,prime_eligible,delivery_info,bestseller_badge,product_url,category,scraped_at
B079J38TJY,Timex,Wrist Watch,N/A,N/A,48.,48.,,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Timex-TW2R63900-Southview-Silver-Tone-Leather/dp/B079J38TJY/ref=mp_s_a_1_99?dib=eyJ2IjoiMSJ9.DUwb0Nkvx_pUp8WW9KHqkSeen0PcXoeu8JezjN_GWAHiVhxqtCtg9l2MKsy4_Tb8NZGHWdYFpGFKggHZ_a-YpPoo7Da9i-u0FUYtVOkmtt32u27OIrrj_4xozMrpLbqtwPs3Klwe0wbd3_q7arZynw-V8ogesMUVz9W3FBRDPBaDxZKRVb1AXe9NwNiHlrBBdBLtZTXEzH-R5eZHr8Uh3N8SStuT5d8aHT6-CyddTEohWjGmjrRG6o0MN0Cm2q1qIFB377pIpHTtWX66-EF0b02HC9og4f1S6Ulz5shLenM._-j_g6DfZpMaalDnHgYlhRcpTa8d5FHa_wEmQet_nq8&dib_tag=se&keywords=watches&qid=1763312662&sr=8-99,Watches,2025-11-16 17:04:24
B06XPDP85T,Armitron,Wrist Watch,N/A,N/A,16.,16.,,4.4 out of 5 stars,0,No,N/A,Limited time deal,https://www.amazon.com/Armitron-Sport-40-8284BLK-Chronograph/dp/B06XPDP85T/ref=mp_s_a_1_100?dib=eyJ2IjoiMSJ9.DUwb0Nkvx_pUp8WW9KHqkSeen0PcXoeu8JezjN_GWAHiVhxqtCtg9l2MKsy4_Tb8NZGHWdYFpGFKggHZ_a-YpPoo7Da9i-u0FUYtVOkmtt32u27OIrrj_4xozMrpLbqtwPs3Klwe0wbd3_q7arZynw-V8ogesMUVz9W3FBRDPBaDxZKRVb1AXe9NwNiHlrBBdBLtZTXEzH-R5eZHr8Uh3N8SStuT5d8aHT6-CyddTEohWjGmjrRG6o0MN0Cm2q1qIFB377pIpHTtWX66-EF0b02HC9og4f1S6Ulz5shLenM._-j_g6DfZpMaalDnHgYlhRcpTa8d5FHa_wEmQet_nq8&dib_tag=se&keywords=watches&qid=1763312662&sr=8-100,Watches,2025-11-16 17:04:24
B001BXS0GQ,Timex,Wrist Watch,N/A,N/A,43.,43.,N/A,4.5 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Timex-T2M827-Gold-Tone-Stainless-Expansion/dp/B001BXS0GQ/ref=mp_s_a_1_141?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-141,Watches,2025-11-16 17:04:40
B000GB1R7S,Casio,Wrist Watch,N/A,N/A,29.,29.,,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Casio-Mens-CA53W-1-Calculator-Watch/dp/B000GB1R7S/ref=mp_s_a_1_142?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-142,Watches,2025-11-16 17:04:40
B0B914HQ6Z,Citizen,Wrist Watch,N/A,N/A,167.,167.,N/A,4.3 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Citizen-Eco-Drive-Weekender-Garrison-Stainless/dp/B0B914HQ6Z/ref=mp_s_a_1_143?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-143,Watches,2025-11-16 17:04:40
B0CXXJ94SB,ProCase,Wrist Watch,N/A,N/A,27.,27.,,4.7 out of 5 stars,0,No,N/A,Ends in 14:55:19,https://www.amazon.com/ProCase-Display-2-Layer-Organizer-Espresso/dp/B0CXXJ94SB/ref=mp_s_a_1_144?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-144,Watches,2025-11-16 17:04:40
B008FG6ZRI,Citizen,Wrist Watch,N/A,N/A,123.,123.,,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Citizen-Mens-Quartz-Watch-BF0580-57L/dp/B008FG6ZRI/ref=mp_s_a_1_145?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-145,Watches,2025-11-16 17:04:40
B0BDSGHVMW,Google,Wrist Watch,N/A,N/A,89.,89.,N/A,4.1 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Google-Pixel-Watch-Smartwatch-Stainless/dp/B0BDSGHVMW/ref=mp_s_a_1_146?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-146,Watches,2025-11-16 17:04:40
B01940RVO4,Anne Klein,Wrist Watch,N/A,N/A,35.,35.,,4.6 out of 5 stars,0,No,N/A,Ends in 14:55:19,https://www.amazon.com/Anne-Klein-AK-2434CHGB-Diamond-Accented/dp/B01940RVO4/ref=mp_s_a_1_147?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-147,Watches,2025-11-16 17:04:40
B000ST6W1E,Timex,Wrist Watch,N/A,N/A,51.,51.,N/A,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Timex-Womens-Expedition-Metal-Field/dp/B000ST6W1E/ref=mp_s_a_1_148?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-148,Watches,2025-11-16 17:04:40
1324111178,Jens Stoltenberg,Wrist Watch,N/A,N/A,27.,27.,,N/A,0,No,N/A,N/A,https://www.amazon.com/My-Watch-Leading-NATO-Time/dp/1324111178/ref=mp_s_a_1_149?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-149,Watches,2025-11-16 17:04:40
B0FL6GJCC6,Yoever,Wrist Watch,N/A,N/A,69.,69.,,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Watches-Fitness-SpO2%EF%BC%8CRound-Waterproof%EF%BC%8C110-Mode-Black/dp/B0FL6GJCC6/ref=mp_s_a_1_150?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-150,Watches,2025-11-16 17:04:40
B0F94LH1PR,JrTrack,Wrist Watch,N/A,N/A,85.,85.,,4.1 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/JrTrack-Kid-Safe-Precision-Real-Time-Tracking/dp/B0F94LH1PR/ref=mp_s_a_1_151?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-151,Watches,2025-11-16 17:04:40
B003URSIKO,Casio,Wrist Watch,N/A,N/A,74.,74.,N/A,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Casio-GD100-1BCR-G-Shock-X-Large-Multi-Functional/dp/B003URSIKO/ref=mp_s_a_1_152?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-152,Watches,2025-11-16 17:04:40
B00HYUSA74,Timex,Wrist Watch,N/A,N/A,44.,44.,N/A,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Timex-Womens-T2P370-Weekender-Slip-Thru/dp/B00HYUSA74/ref=mp_s_a_1_153?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-153,Watches,2025-11-16 17:04:40
B0CWJ38RRX,Timex,Wrist Watch,N/A,N/A,80.,80.,N/A,4.0 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Timex-Expedition-Field-Solar-Watch/dp/B0CWJ38RRX/ref=mp_s_a_1_154?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-154,Watches,2025-11-16 17:04:40
B000K3DSZG,Armitron,Wrist Watch,N/A,N/A,24.,24.,,4.3 out of 5 stars,0,No,N/A,Ends in 14:55:19,https://www.amazon.com/Armitron-75-2447BLK-Diamond-Accented-Leather/dp/B000K3DSZG/ref=mp_s_a_1_155?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-155,Watches,2025-11-16 17:04:40
B08XYH8RZN,Invicta,Wrist Watch,N/A,N/A,48.,48.,N/A,4.7 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Invicta-Specialty-Stainless-Quartz-Silicone/dp/B08XYH8RZN/ref=mp_s_a_1_156?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-156,Watches,2025-11-16 17:04:40
B079TY8G28,Anne Klein,Wrist Watch,N/A,N/A,38.,38.,,4.6 out of 5 stars,0,No,N/A,Ends in 14:55:19,https://www.amazon.com/Anne-Klein-AK-1362GNGB-Diamond-Accented/dp/B079TY8G28/ref=mp_s_a_1_157?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-157,Watches,2025-11-16 17:04:40
B00020J1BC,Timex,Wrist Watch,N/A,N/A,45.,45.,N/A,4.5 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Timex-T78582-Silver-Tone-Extra-Long-Stainless/dp/B00020J1BC/ref=mp_s_a_1_158?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-158,Watches,2025-11-16 17:04:40
B01BEXXZ26,Michael Kors,Wrist Watch,N/A,N/A,127.,127.,N/A,4.7 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Michael-Kors-Lexington-Watch-MK8480/dp/B01BEXXZ26/ref=mp_s_a_1_159?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-159,Watches,2025-11-16 17:04:40
B00CKP02P6,Michael Kors,Wrist Watch,N/A,N/A,250.,250.,N/A,4.6 out of 5 stars,0,No,N/A,N/A,https://www.amazon.com/Michael-Kors-Bradshaw-Gold-Tone-MK5799/dp/B00CKP02P6/ref=mp_s_a_1_160?dib=eyJ2IjoiMSJ9.fnC9mqB4B1C_GhTTxkMJWA-RH2XTeiWqs_2R47B7CH4Jnscvw2nplkjuv7Qj02qUv6Ov2G9FiDr8AfCQ0_sovXA40No4gYVDdq--VghW3k1LwEAgS47Jt5Ygt1C0iB1ZJpqkw-vYHMAq89eFHGzPLga6e7FIzA6DATxfIFdTLjZy2sr_rMiBTv25M39GsWDdcpPcJhAB-9NCeaRs4zRzHYBRpiQrJ--OgfnF4c2HO4pKFMNIdErhwtEug6tnmRAQvCQ5BgC8XsziB8OHS3-7zvSWNaZA96Do-gTm-7gJ5VY.ub_EvTfdUlU6dmQtltycKEZ_OeGpacg4UySL0a1OgLs&dib_tag=se&keywords=watches&qid=1763312678&sr=8-160,Watches,2025-11-16 17:04:40
